pdmx_id,musescore_id,path,mxl,mid,metadata,composer,composer_raw,title,song_name,n_tracks,is_piano_only,license,license_url,tracks,tags,genres
QmVs7ABy2K9ch9V9qChhnnqusP9XBNsyaGbPZ8X6tPo4PU,4119786,./data/13/42/QmVs7ABy2K9ch9V9qChhnnqusP9XBNsyaGbPZ8X6tPo4PU.json,./mxl/13/42/QmVs7ABy2K9ch9V9qChhnnqusP9XBNsyaGbPZ8X6tPo4PU.mxl,./mid/13/42/QmVs7ABy2K9ch9V9qChhnnqusP9XBNsyaGbPZ8X6tPo4PU.mid,./metadata/6/4119786.json,Johann Pachelbel,Johann Pachelbel,Magnificat primi toni 11,NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,magnificat-fugue-pachelbel,NA
QmVUPitcLnkfSrSixMroyUsa3SxtKzjRAuDzvEdBJeDpsj,2793561,./data/13/47/QmVUPitcLnkfSrSixMroyUsa3SxtKzjRAuDzvEdBJeDpsj.json,./mxl/13/47/QmVUPitcLnkfSrSixMroyUsa3SxtKzjRAuDzvEdBJeDpsj.mxl,./mid/13/47/QmVUPitcLnkfSrSixMroyUsa3SxtKzjRAuDzvEdBJeDpsj.mid,./metadata/9/2793561.json,Frederic Chopin,Frederic Chopin,Prelude in C Minor Op. 28 No. 20 (Chopin) (Band Arrangement),Preludes Op.28,13,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,56-56-57-57-57-58-65-65-67-71-71-71-73,band-bandarrangement-chopin-prelude-op-op-preludeincminor-concertband,classical
QmVUs32cGZC7fe5RN2AaeWxiJEb9f2ht2EHCBNqa5z1RRM,2277871,./data/13/47/QmVUs32cGZC7fe5RN2AaeWxiJEb9f2ht2EHCBNqa5z1RRM.json,./mxl/13/47/QmVUs32cGZC7fe5RN2AaeWxiJEb9f2ht2EHCBNqa5z1RRM.mxl,./mid/13/47/QmVUs32cGZC7fe5RN2AaeWxiJEb9f2ht2EHCBNqa5z1RRM.mid,./metadata/6/2277871.json,Johann Sebastian Bach,J. S. Bach,BWV 243a: Magnificat in E-flat major 2 Et exultavit spiritus meus,Magnificat in E-flat major BWV 243a,6,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,19-40-40-41-42-52,NA,classical
QmVRjhAA7R6tyhsMizsukVg62qqyfV7MZEqfpXMnAUTs4X,4946379,./data/13/41/QmVRjhAA7R6tyhsMizsukVg62qqyfV7MZEqfpXMnAUTs4X.json,./mxl/13/41/QmVRjhAA7R6tyhsMizsukVg62qqyfV7MZEqfpXMnAUTs4X.mxl,./mid/13/41/QmVRjhAA7R6tyhsMizsukVg62qqyfV7MZEqfpXMnAUTs4X.mid,./metadata/3/4946379.json,Henry Purcell,Purcell,Purcell - Wells Humour,Wells Humour,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
QmV2wCbznZkBKc8hi6GNQ8949iTQ8XRdLfPANaRz9E8M6H,5502233,./data/13/1/QmV2wCbznZkBKc8hi6GNQ8949iTQ8XRdLfPANaRz9E8M6H.json,./mxl/13/1/QmV2wCbznZkBKc8hi6GNQ8949iTQ8XRdLfPANaRz9E8M6H.mxl,./mid/13/1/QmV2wCbznZkBKc8hi6GNQ8949iTQ8XRdLfPANaRz9E8M6H.mid,./metadata/9/5502233.json,Antonin Dvorak,Antonin Dvorak,Intermezzo by Dvorak,Intermezzo Op. 52 No. 2,1,True,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,piano-classical-dvorak,classical
QmV2a6EhBsLi74a4Dsy7wyv47sXAawMsPTinBsntez6hRH,5040811,./data/13/1/QmV2a6EhBsLi74a4Dsy7wyv47sXAawMsPTinBsntez6hRH.json,./mxl/13/1/QmV2a6EhBsLi74a4Dsy7wyv47sXAawMsPTinBsntez6hRH.mxl,./mid/13/1/QmV2a6EhBsLi74a4Dsy7wyv47sXAawMsPTinBsntez6hRH.mid,./metadata/2/5040811.json,Henry Purcell,Henry Purcell (1659-1695),Once twice thrice I Julia try'd,Once twice thrice I Julia try'd,3,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,52-52-52,NA,classical
QmV2yE3mynXkuT7JinBUDPnXqrR717rKGbTGNCrBP4C6Wj,5577310,./data/13/1/QmV2yE3mynXkuT7JinBUDPnXqrR717rKGbTGNCrBP4C6Wj.json,./mxl/13/1/QmV2yE3mynXkuT7JinBUDPnXqrR717rKGbTGNCrBP4C6Wj.mxl,./mid/13/1/QmV2yE3mynXkuT7JinBUDPnXqrR717rKGbTGNCrBP4C6Wj.mid,./metadata/2/5577310.json,Franz Schubert,Michael Schubert,Nighthawks,NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,NA
QmV2znVAtduZ8KPpQ9ZeFfUprbhnPQ1FveQYQpi8CcoBP5,240661,./data/13/1/QmV2znVAtduZ8KPpQ9ZeFfUprbhnPQ1FveQYQpi8CcoBP5.json,./mxl/13/1/QmV2znVAtduZ8KPpQ9ZeFfUprbhnPQ1FveQYQpi8CcoBP5.mxl,./mid/13/1/QmV2znVAtduZ8KPpQ9ZeFfUprbhnPQ1FveQYQpi8CcoBP5.mid,./metadata/3/240661.json,Johann Sebastian Bach,J. S. Bach,BWV 1080 The Art of Fugue Contrapunctus II (A = 415 Hz),Die Kunst der Fuge BWV 1080,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46-46,NA,classical
QmVeehSrZZyEwSagjxcP8eKpa8hT5z3CRAL8wtCyihBW5U,130554,./data/13/17/QmVeehSrZZyEwSagjxcP8eKpa8hT5z3CRAL8wtCyihBW5U.json,./mxl/13/17/QmVeehSrZZyEwSagjxcP8eKpa8hT5z3CRAL8wtCyihBW5U.mxl,./mid/13/17/QmVeehSrZZyEwSagjxcP8eKpa8hT5z3CRAL8wtCyihBW5U.mid,./metadata/1/130554.json,Johann Sebastian Bach,J. S. Bach,BWV 825 Partita I Giga,Partita in B-flat major BWV 825,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmVeAUy1bGRmSWi7WsjtE4t1KFa97mE6vZyXNGi1E618cp,130230,./data/13/17/QmVeAUy1bGRmSWi7WsjtE4t1KFa97mE6vZyXNGi1E618cp.json,./mxl/13/17/QmVeAUy1bGRmSWi7WsjtE4t1KFa97mE6vZyXNGi1E618cp.mxl,./mid/13/17/QmVeAUy1bGRmSWi7WsjtE4t1KFa97mE6vZyXNGi1E618cp.mid,./metadata/1/130230.json,Johann Sebastian Bach,J. S. Bach,BWV 1079 Musical Offering Ricercare a 3 voci,Musikalisches Opfer BWV 1079,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmVaCFCkArzPu3dFmvtFHfRV5JbENLpxP3uduWUVudoLJZ,5790450,./data/13/9/QmVaCFCkArzPu3dFmvtFHfRV5JbENLpxP3uduWUVudoLJZ.json,./mxl/13/9/QmVaCFCkArzPu3dFmvtFHfRV5JbENLpxP3uduWUVudoLJZ.mxl,./mid/13/9/QmVaCFCkArzPu3dFmvtFHfRV5JbENLpxP3uduWUVudoLJZ.mid,./metadata/7/5790450.json,Ludwig van Beethoven,Jesu dulcis memoria - Beethoven,Jesu dulcis memoria - Ludwig van Beethoven,Jesu dulcis memoria,5,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,19-73-73-73-73,NA,classical
QmVaBXw6WYRjHKprxCvmi6YJ6XpzaqDxQn8RDU8998iYkF,233106,./data/13/9/QmVaBXw6WYRjHKprxCvmi6YJ6XpzaqDxQn8RDU8998iYkF.json,./mxl/13/9/QmVaBXw6WYRjHKprxCvmi6YJ6XpzaqDxQn8RDU8998iYkF.mxl,./mid/13/9/QmVaBXw6WYRjHKprxCvmi6YJ6XpzaqDxQn8RDU8998iYkF.mid,./metadata/1/233106.json,Johann Sebastian Bach,J. S. Bach,BWV 1079 Musical Offering Sonata III Andante (A = 415 Hz),Musikalisches Opfer BWV 1079,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46-46,NA,classical
QmVaBtw8o4ArNP32UTdyR4gcr7Z17Xap95T8DKZoQoTm2X,6271137,./data/13/9/QmVaBtw8o4ArNP32UTdyR4gcr7Z17Xap95T8DKZoQoTm2X.json,./mxl/13/9/QmVaBtw8o4ArNP32UTdyR4gcr7Z17Xap95T8DKZoQoTm2X.mxl,./mid/13/9/QmVaBtw8o4ArNP32UTdyR4gcr7Z17Xap95T8DKZoQoTm2X.mid,./metadata/8/6271137.json,Antonio Vivaldi,Antonio Lucio Vivaldi (16781741),Concerto for Strings in D Minor Madrigalesco RV 129,Concerto for Strings in D minor RV 129,6,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,19-41-42-43-48-48,baroque-vivaldi-concerto-for-strings-lucio-antonio-violins-viola-bassocontinuo-orchestra-madrigalesco-madrigal-d-minor-orchestral-classical-counterpoint-fugue,classical
QmVaZkvMGyNY9QZirNUkgpi8WiHVTuzADTPL3y1M2rLSpP,5080998,./data/13/9/QmVaZkvMGyNY9QZirNUkgpi8WiHVTuzADTPL3y1M2rLSpP.json,./mxl/13/9/QmVaZkvMGyNY9QZirNUkgpi8WiHVTuzADTPL3y1M2rLSpP.mxl,./mid/13/9/QmVaZkvMGyNY9QZirNUkgpi8WiHVTuzADTPL3y1M2rLSpP.mid,./metadata/7/5080998.json,Richard Wagner,Richard Wagner.,Wagner - Gotterdammerung Vorspiel to Akt 2. WWV 86D. {Professional production full score.},Götterdämmerung WWV 86D,28,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,48-48-48-48-48-48-56-57-57-57-57-58-58-58-59-60-68-68-68-70-70-71-71-71-71-73-73-73,richard-wagner-opera-oper-gotterdammerung-prelude-vorspiel-thering-cycle-music-score-bach-beethoven-mozart,classical
QmVaHDG8C6CschQqFZj89iNAe9D3CVByx3vqr3nSa7Lr1o,4843507,./data/13/9/QmVaHDG8C6CschQqFZj89iNAe9D3CVByx3vqr3nSa7Lr1o.json,./mxl/13/9/QmVaHDG8C6CschQqFZj89iNAe9D3CVByx3vqr3nSa7Lr1o.mxl,./mid/13/9/QmVaHDG8C6CschQqFZj89iNAe9D3CVByx3vqr3nSa7Lr1o.mid,./metadata/4/4843507.json,Henry Purcell,Henry Purcell,Come come let us drink,Come come let us drink,3,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,52-52-52,NA,classical
QmVJazWm3jUMZb6dEh6iiDR3Kjhtkj5Qsex3wsJiA3V9uf,4572017,./data/13/27/QmVJazWm3jUMZb6dEh6iiDR3Kjhtkj5Qsex3wsJiA3V9uf.json,./mxl/13/27/QmVJazWm3jUMZb6dEh6iiDR3Kjhtkj5Qsex3wsJiA3V9uf.mxl,./mid/13/27/QmVJazWm3jUMZb6dEh6iiDR3Kjhtkj5Qsex3wsJiA3V9uf.mid,./metadata/2/4572017.json,George Frideric Handel,Music by G.F. Handel,Impertinence,Impertinence,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,NA
QmVJqq46VYV9hDbmtCNHPRafqXk55UM6PqQ9SDXTzMZE8A,130843,./data/13/27/QmVJqq46VYV9hDbmtCNHPRafqXk55UM6PqQ9SDXTzMZE8A.json,./mxl/13/27/QmVJqq46VYV9hDbmtCNHPRafqXk55UM6PqQ9SDXTzMZE8A.mxl,./mid/13/27/QmVJqq46VYV9hDbmtCNHPRafqXk55UM6PqQ9SDXTzMZE8A.mid,./metadata/7/130843.json,Johann Sebastian Bach,J. S. Bach,BWV 852 The Well-Tempered Clavier Part I Fuga VII,Prelude and Fugue in E-flat major BWV 852,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmVJmPjjjG3saMRxRkQAShTjbBFRFUC7BZ6T7icWo67FdH,4584376,./data/13/27/QmVJmPjjjG3saMRxRkQAShTjbBFRFUC7BZ6T7icWo67FdH.json,./mxl/13/27/QmVJmPjjjG3saMRxRkQAShTjbBFRFUC7BZ6T7icWo67FdH.mxl,./mid/13/27/QmVJmPjjjG3saMRxRkQAShTjbBFRFUC7BZ6T7icWo67FdH.mid,./metadata/0/4584376.json,Franz Schubert,Franz Schubert,Auf Dem Wasser Zu Singen,NA,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-48,NA,NA
QmVa7hSTAHsWrbxQ5iTo1Xr3gJw6RgRNWHXSdVfS5fjgHt,5539970,./data/13/9/QmVa7hSTAHsWrbxQ5iTo1Xr3gJw6RgRNWHXSdVfS5fjgHt.json,./mxl/13/9/QmVa7hSTAHsWrbxQ5iTo1Xr3gJw6RgRNWHXSdVfS5fjgHt.mxl,./mid/13/9/QmVa7hSTAHsWrbxQ5iTo1Xr3gJw6RgRNWHXSdVfS5fjgHt.mid,./metadata/2/5539970.json,Franz Schubert,Franz Schubert,Erlkönig - F. Schubert arr. F. Liszt,12 Lieder von Franz Schubert S.558,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,erlkonig-erlknig-franz-liszt-schubert-wolfgang-von-goethe-song-lied-leid-lieder-leider-presto-agitato-schnell-classical-romantic-op-s,classical
QmVJMwsjSoSN1z5CGo5HuEvoa29Qrjnb4qgWyHgc4T865z,5693362,./data/13/27/QmVJMwsjSoSN1z5CGo5HuEvoa29Qrjnb4qgWyHgc4T865z.json,./mxl/13/27/QmVJMwsjSoSN1z5CGo5HuEvoa29Qrjnb4qgWyHgc4T865z.mxl,./mid/13/27/QmVJMwsjSoSN1z5CGo5HuEvoa29Qrjnb4qgWyHgc4T865z.mid,./metadata/1/5693362.json,Richard Wagner,WWV 111 Richard Wagner,Wagner - Parsifal Act 2 Ending (Vocal Score),Parsifal WWV 111,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-52-52-52,wagner-parsifal-vocalscore-piano,classical
QmVJvJCncCXz5EcW3dQVdz22WV4NGUZenffzNUAA6qcnxv,804806,./data/13/27/QmVJvJCncCXz5EcW3dQVdz22WV4NGUZenffzNUAA6qcnxv.json,./mxl/13/27/QmVJvJCncCXz5EcW3dQVdz22WV4NGUZenffzNUAA6qcnxv.mxl,./mid/13/27/QmVJvJCncCXz5EcW3dQVdz22WV4NGUZenffzNUAA6qcnxv.mid,./metadata/9/804806.json,Johann Sebastian Bach,J. S. Bach,BWV 938: Prelude in E minor (A = 415 Hz),Prelude in E minor BWV 938,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmVJXmWn1qQoR8STRNmNpnd1mvJr2wJunphmdTYXxTLgzY,5152333,./data/13/27/QmVJXmWn1qQoR8STRNmNpnd1mvJr2wJunphmdTYXxTLgzY.json,./mxl/13/27/QmVJXmWn1qQoR8STRNmNpnd1mvJr2wJunphmdTYXxTLgzY.mxl,./mid/13/27/QmVJXmWn1qQoR8STRNmNpnd1mvJr2wJunphmdTYXxTLgzY.mid,./metadata/1/5152333.json,George Frideric Handel,Handel George F.,HWV17A3N11Y1725 Sesto Sperai ne m'inganni,NA,6,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,42-43-46-48-48-70,opera-baroque-handel-hwv-sesto-giulio-julius-cesare-caesar-sperai-egitto-egypt,NA
QmVQ1wYVqsZjgDBZwWTUnzHJARaUS2oqukcGRLqwqJvraq,4705390,./data/13/39/QmVQ1wYVqsZjgDBZwWTUnzHJARaUS2oqukcGRLqwqJvraq.json,./mxl/13/39/QmVQ1wYVqsZjgDBZwWTUnzHJARaUS2oqukcGRLqwqJvraq.mxl,./mid/13/39/QmVQ1wYVqsZjgDBZwWTUnzHJARaUS2oqukcGRLqwqJvraq.mid,./metadata/1/4705390.json,George Frideric Handel,Handel,Handel - SEE THE CONQUERING HERO COMES,Judas Maccabaeus HWV 63,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
QmVQ48XgJowKh1EBwmKNAwgdTTndwcsL16NhxmmiNXqNjo,3883141,./data/13/39/QmVQ48XgJowKh1EBwmKNAwgdTTndwcsL16NhxmmiNXqNjo.json,./mxl/13/39/QmVQ48XgJowKh1EBwmKNAwgdTTndwcsL16NhxmmiNXqNjo.mxl,./mid/13/39/QmVQ48XgJowKh1EBwmKNAwgdTTndwcsL16NhxmmiNXqNjo.mid,./metadata/2/3883141.json,Henry Purcell,Henry Purcell (1659-1695),A Catch by way of Epistle,A Catch by Way of Epistle,3,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,52-52-52,NA,classical
QmVQMtSRC8Ecrag63BVLdM4RPxHct11Fsa13rRUTSZQSmP,4599343,./data/13/39/QmVQMtSRC8Ecrag63BVLdM4RPxHct11Fsa13rRUTSZQSmP.json,./mxl/13/39/QmVQMtSRC8Ecrag63BVLdM4RPxHct11Fsa13rRUTSZQSmP.mxl,./mid/13/39/QmVQMtSRC8Ecrag63BVLdM4RPxHct11Fsa13rRUTSZQSmP.mid,./metadata/0/4599343.json,Johann Sebastian Bach,J.S. Bach,Sonata I,Sonata I,3,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0-0,NA,NA
QmVDbzvLnzuvhZxRt7xv5fRM1kx3rCX3sa3LW2mnAEBNHA,4923811,./data/13/16/QmVDbzvLnzuvhZxRt7xv5fRM1kx3rCX3sa3LW2mnAEBNHA.json,./mxl/13/16/QmVDbzvLnzuvhZxRt7xv5fRM1kx3rCX3sa3LW2mnAEBNHA.mxl,./mid/13/16/QmVDbzvLnzuvhZxRt7xv5fRM1kx3rCX3sa3LW2mnAEBNHA.mid,./metadata/3/4923811.json,Gioachino Rossini,Rossini,Rossini - DI TANTI PALPITA. CJF.046,DI TANTI PALPITA. CJF.046,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
QmVDLqvhSPxBm483WeVj1kavsZZbCihyWBTVcZdGJMmyBP,5156918,./data/13/16/QmVDLqvhSPxBm483WeVj1kavsZZbCihyWBTVcZdGJMmyBP.json,./mxl/13/16/QmVDLqvhSPxBm483WeVj1kavsZZbCihyWBTVcZdGJMmyBP.mxl,./mid/13/16/QmVDLqvhSPxBm483WeVj1kavsZZbCihyWBTVcZdGJMmyBP.mid,./metadata/3/5156918.json,Johann Sebastian Bach,J.S. Bach,Praeludium II (WT II),Praeludium II (WT II),2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,NA
QmVDi754bgi3RZhZ8yaMJMgCgdk18vcQSrKBpj3GfdbrTy,5609326,./data/13/16/QmVDi754bgi3RZhZ8yaMJMgCgdk18vcQSrKBpj3GfdbrTy.json,./mxl/13/16/QmVDi754bgi3RZhZ8yaMJMgCgdk18vcQSrKBpj3GfdbrTy.mxl,./mid/13/16/QmVDi754bgi3RZhZ8yaMJMgCgdk18vcQSrKBpj3GfdbrTy.mid,./metadata/7/5609326.json,Robert Schumann,Robert Schumann,Étude after Paganini's 11th Caprice - R. Schumann Op. 3 No. 3,Etudes after Paganini Caprices Op.3,1,True,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,robert-schumann-etude-tude-piano-nicolo-niccolo-nicol-niccol-paganini-andante-cmajor-classical-romantic,classical
QmVDn4WjT9xHpjcVf7wdgX8R6Urh1cPXnjw3gFMq667an8,5573287,./data/13/16/QmVDn4WjT9xHpjcVf7wdgX8R6Urh1cPXnjw3gFMq667an8.json,./mxl/13/16/QmVDn4WjT9xHpjcVf7wdgX8R6Urh1cPXnjw3gFMq667an8.mxl,./mid/13/16/QmVDn4WjT9xHpjcVf7wdgX8R6Urh1cPXnjw3gFMq667an8.mid,./metadata/4/5573287.json,Antonio Vivaldi,Antonio Vivaldi,Vivaldi - The Four Seasons - Summer 3rd movement,Le quattro stagioni,5,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-40-40-41-42,vivaldi-thefourseasons-summer-lesquatresaisons-t-lequattrostagioni-estate-presto-orchestra,classical
QmVCE9FhDMbqmKmfToyE9AaCC2qcgjjdo12DavHoM1VCph,5760246,./data/13/14/QmVCE9FhDMbqmKmfToyE9AaCC2qcgjjdo12DavHoM1VCph.json,./mxl/13/14/QmVCE9FhDMbqmKmfToyE9AaCC2qcgjjdo12DavHoM1VCph.mxl,./mid/13/14/QmVCE9FhDMbqmKmfToyE9AaCC2qcgjjdo12DavHoM1VCph.mid,./metadata/9/5760246.json,Domenico Scarlatti,Justitiae Domini - Scarlatti,Justitiae Domini - Alessandro Scarlatti,Justitiae Domini,4,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,73-73-73-73,NA,classical
QmVCcUidGrhVfmAKewnDPcy3wtNHpTMMMmFXby73swG3ev,130862,./data/13/14/QmVCcUidGrhVfmAKewnDPcy3wtNHpTMMMmFXby73swG3ev.json,./mxl/13/14/QmVCcUidGrhVfmAKewnDPcy3wtNHpTMMMmFXby73swG3ev.mxl,./mid/13/14/QmVCcUidGrhVfmAKewnDPcy3wtNHpTMMMmFXby73swG3ev.mid,./metadata/6/130862.json,Johann Sebastian Bach,J. S. Bach,BWV 857 The Well-Tempered Clavier Part I Praeludium XII,Prelude and Fugue in F minor BWV 857,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmVCyFhS2bCYTxPnCMLX3D5hMXBxKHT1Gt3J9GchhbcyiQ,5889290,./data/13/14/QmVCyFhS2bCYTxPnCMLX3D5hMXBxKHT1Gt3J9GchhbcyiQ.json,./mxl/13/14/QmVCyFhS2bCYTxPnCMLX3D5hMXBxKHT1Gt3J9GchhbcyiQ.mxl,./mid/13/14/QmVCyFhS2bCYTxPnCMLX3D5hMXBxKHT1Gt3J9GchhbcyiQ.mid,./metadata/0/5889290.json,Antonio Vivaldi,Antonio Vivaldi,Rousseau: Vivaldi ''Summer'' 3rd Mvt.,Le quattro stagioni,1,True,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,piano-vivaldi-arrangement-intermediate-classical,classical
QmVZhrXDQotnGHPhnqJX4P8hxVD5VAGLru8aJVM1TtLQYm,1654536,./data/13/57/QmVZhrXDQotnGHPhnqJX4P8hxVD5VAGLru8aJVM1TtLQYm.json,./mxl/13/57/QmVZhrXDQotnGHPhnqJX4P8hxVD5VAGLru8aJVM1TtLQYm.mxl,./mid/13/57/QmVZhrXDQotnGHPhnqJX4P8hxVD5VAGLru8aJVM1TtLQYm.mid,./metadata/9/1654536.json,Johannes Brahms,Satz: Johannes Brahms (1833 - 1897),Erlaube mir feins Mädchen (SATB),12 Deutsche Volkslieder WoO 35,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,classical
QmVZT498BddXmgRSWCoptnWVJqh7e9WbuvggskpPMb3kFr,5025732,./data/13/57/QmVZT498BddXmgRSWCoptnWVJqh7e9WbuvggskpPMb3kFr.json,./mxl/13/57/QmVZT498BddXmgRSWCoptnWVJqh7e9WbuvggskpPMb3kFr.mxl,./mid/13/57/QmVZT498BddXmgRSWCoptnWVJqh7e9WbuvggskpPMb3kFr.mid,./metadata/2/5025732.json,Joseph Haydn,Franz Joseph Haydn,Franz Joseph Haydn - Allegro Scherzando,Allegro Scherzando,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,classical
QmVZamqS594hgUGBmuKvBC5vnDSbi7cMh1hJz1RAWTCSVN,5867990,./data/13/57/QmVZamqS594hgUGBmuKvBC5vnDSbi7cMh1hJz1RAWTCSVN.json,./mxl/13/57/QmVZamqS594hgUGBmuKvBC5vnDSbi7cMh1hJz1RAWTCSVN.mxl,./mid/13/57/QmVZamqS594hgUGBmuKvBC5vnDSbi7cMh1hJz1RAWTCSVN.mid,./metadata/8/5867990.json,Wolfgang Amadeus Mozart,W. A MOZART,N5. Giovinette che fate all' amore. Don Giovanni - Orchestral,Don Giovanni K.527,11,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-40-41-42-43-52-56-60-68-70-73,dongiovanni-duet-opera-zerlina-masetto,classical
QmVZSx3fxdbhKTbM2cuSMxdJCKFkR6RQ3yd93yRG9gZxgU,854581,./data/13/57/QmVZSx3fxdbhKTbM2cuSMxdJCKFkR6RQ3yd93yRG9gZxgU.json,./mxl/13/57/QmVZSx3fxdbhKTbM2cuSMxdJCKFkR6RQ3yd93yRG9gZxgU.mxl,./mid/13/57/QmVZSx3fxdbhKTbM2cuSMxdJCKFkR6RQ3yd93yRG9gZxgU.mid,./metadata/7/854581.json,Felix Mendelssohn,Felix Mendelssohn,Mendelssohn Midsummer Nights' Dream (Paraphrase de Concert) For 2 pianos,A Midsummer Night's Dream overture Op.21,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-0,transcription,classical
QmVZcT2ufsAs7vWP88wSvSbcA1NBcNZu47Wp771MYBfDsS,5836444,./data/13/57/QmVZcT2ufsAs7vWP88wSvSbcA1NBcNZu47Wp771MYBfDsS.json,./mxl/13/57/QmVZcT2ufsAs7vWP88wSvSbcA1NBcNZu47Wp771MYBfDsS.mxl,./mid/13/57/QmVZcT2ufsAs7vWP88wSvSbcA1NBcNZu47Wp771MYBfDsS.mid,./metadata/0/5836444.json,Ludwig van Beethoven,Coldplay Beethoven Linsey Coppens en Lore Vancauwenberghe,Viva La Freude edited quartet,NA,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-40-41-42,NA,NA
QmVgRy1om6gXwoLBYpWc3xXP7EpVFaRi35fndAYHxDFkTu,4357036,./data/13/21/QmVgRy1om6gXwoLBYpWc3xXP7EpVFaRi35fndAYHxDFkTu.json,./mxl/13/21/QmVgRy1om6gXwoLBYpWc3xXP7EpVFaRi35fndAYHxDFkTu.mxl,./mid/13/21/QmVgRy1om6gXwoLBYpWc3xXP7EpVFaRi35fndAYHxDFkTu.mid,./metadata/6/4357036.json,Felix Mendelssohn,Felix Mendelssohn Bartholdy,Beati Mortui - Welzalig de doden,NA,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,53-53-53-53,NA,NA
QmVgc8tmtnjXKazKo5Yb5dAYzNtYvRXzdD3jy3qC8XG4Ps,183061,./data/13/21/QmVgc8tmtnjXKazKo5Yb5dAYzNtYvRXzdD3jy3qC8XG4Ps.json,./mxl/13/21/QmVgc8tmtnjXKazKo5Yb5dAYzNtYvRXzdD3jy3qC8XG4Ps.mxl,./mid/13/21/QmVgc8tmtnjXKazKo5Yb5dAYzNtYvRXzdD3jy3qC8XG4Ps.mid,./metadata/6/183061.json,Ludwig van Beethoven,L. v. Beethoven,22. Vreugde in 't level (Canon a 2),NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,52,NA,NA
QmVgaU6HYvc5xnReszKr7v9EHviV5foEihFKfsg6RyqXTp,5946428,./data/13/21/QmVgaU6HYvc5xnReszKr7v9EHviV5foEihFKfsg6RyqXTp.json,./mxl/13/21/QmVgaU6HYvc5xnReszKr7v9EHviV5foEihFKfsg6RyqXTp.mxl,./mid/13/21/QmVgaU6HYvc5xnReszKr7v9EHviV5foEihFKfsg6RyqXTp.mid,./metadata/8/5946428.json,Arcangelo Corelli,Arcangelo Corelli,Giga from Sonate da Camera a Tre 1685 - Recorder Quartet,Giga Sonate da Camera a Tre,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,74-74-74-74,NA,classical
